"","id","Genus","Species","Species2","CommonName","Family","Primary.Habitat","State","spp","autoctr","Speccode","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"410",206,"Ammocrypta","clara","clara","Western Sand Darter","Percidae","Freshwater","Mississippi","Ammocrypta clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",207,"Ammocrypta","meridiana","meridiana","Southern Sand Darter","Percidae","Freshwater","Mississippi","Ammocrypta meridiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",208,"Ammocrypta","vivax","vivax","Scaly Sand Darter","Percidae","Freshwater","Mississippi","Ammocrypta vivax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",209,"Crystallaria","asprella","asprella","Crystal Darter","Percidae","Freshwater","Mississippi","Crystallaria asprella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",210,"Etheostoma","artesiae","artesiae","Redspot Darter","Percidae","Freshwater","Mississippi","Etheostoma artesiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",211,"Etheostoma","asprigene","asprigene","Mud Darter","Percidae","Freshwater","Mississippi","Etheostoma asprigene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",212,"Etheostoma","blennioides","blennioides","Greenside Darter","Percidae","Freshwater","Mississippi","Etheostoma blennioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",213,"Etheostoma","caeruleum","caeruleum","Rainbow Darter","Percidae","Freshwater","Mississippi","Etheostoma caeruleum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",214,"Etheostoma","chlorosomum","chlorosomum","Bluntnose Darter","Percidae","Freshwater","Mississippi","Etheostoma chlorosomum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",215,"Etheostoma","duryi","duryi","Blackside Snubnose Darter","Percidae","Freshwater","Mississippi","Etheostoma duryi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",216,"Etheostoma","flabellare","flabellare","Fantail Darter","Percidae","Freshwater","Mississippi","Etheostoma flabellare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",217,"Etheostoma","fusiforme","fusiforme","Swamp Darter","Percidae","Freshwater","Mississippi","Etheostoma fusiforme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",218,"Etheostoma","gracile","gracile","Slough Darter","Percidae","Freshwater","Mississippi","Etheostoma gracile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",219,"Etheostoma","histrio","histrio","Harlequin Darter","Percidae","Freshwater","Mississippi","Etheostoma histrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",220,"Etheostoma","kennicotti","kennicotti","Stripetail Darter","Percidae","Freshwater","Mississippi","Etheostoma kennicotti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",221,"Etheostoma","lachneri","lachneri","Tombigbee Darter","Percidae","Freshwater","Mississippi","Etheostoma lachneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",222,"Etheostoma","lynceum","lynceum","Brighteye Darter","Percidae","Freshwater","Mississippi","Etheostoma lynceum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",223,"Etheostoma","nigripinne","nigripinne","Blackfin Darter","Percidae","Freshwater","Mississippi","Etheostoma nigripinne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",224,"Etheostoma","nigrum","nigrum","Johnny Darter","Percidae","Freshwater","Mississippi","Etheostoma nigrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",225,"Etheostoma","parvipinne","parvipinne","Goldstripe Darter","Percidae","Freshwater","Mississippi","Etheostoma parvipinne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",226,"Etheostoma","proeliare","proeliare","Cypress Darter","Percidae","Freshwater","Mississippi","Etheostoma proeliare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",227,"Etheostoma","raneyi","raneyi","Yazoo Darter","Percidae","Freshwater","Mississippi","Etheostoma raneyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",228,"Etheostoma","rubrum","rubrum","Bayou Darter","Percidae","Freshwater","Mississippi","Etheostoma rubrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",229,"Etheostoma","rufilineatum","rufilineatum","Redline Darter","Percidae","Freshwater","Mississippi","Etheostoma rufilineatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",230,"Etheostoma","rupestre","rupestre","Rock Darter","Percidae","Freshwater","Mississippi","Etheostoma rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",231,"Etheostoma","simoterum","simoterum","Snubnose Darter","Percidae","Freshwater","Mississippi","Etheostoma simoterum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",232,"Etheostoma","squamiceps","squamiceps","Spottail Darter","Percidae","Freshwater","Mississippi","Etheostoma squamiceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",233,"Etheostoma","stigmaeum","stigmaeum","Speckled Darter","Percidae","Freshwater","Mississippi","Etheostoma stigmaeum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",234,"Etheostoma","swaini","swaini","Gulf Darter","Percidae","Freshwater","Mississippi","Etheostoma swaini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",235,"Etheostoma","zonale","zonale","Banded Darter","Percidae","Freshwater","Mississippi","Etheostoma zonale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",236,"Etheostoma","zonifer","zonifer","Backwater Darter","Percidae","Freshwater","Mississippi","Etheostoma zonifer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",237,"Etheostoma","zonistium","zonistium","Bandfin Darter","Percidae","Freshwater","Mississippi","Etheostoma zonistium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",238,"Perca","flavescens","flavescens","Yellow Perch","Percidae","Freshwater","Mississippi","Perca flavescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",239,"Percina","aurora","aurora","Pearl Darter","Percidae","Freshwater","Mississippi","Percina aurora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",240,"Percina","caprodes","caprodes","Logperch","Percidae","Freshwater","Mississippi","Percina caprodes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",241,"Percina","copelandi","copelandi","Channel Darter","Percidae","Freshwater","Mississippi","Percina copelandi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",242,"Percina","evides","evides","Gilt Darter","Percidae","Freshwater","Mississippi","Percina evides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",243,"Percina","kathae","kathae","Mobile Logperch","Percidae","Freshwater","Mississippi","Percina kathae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",244,"Percina","lenticula","lenticula","Freckled Darter","Percidae","Freshwater","Mississippi","Percina lenticula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",245,"Percina","maculata","maculata","Blackside Darter","Percidae","Freshwater","Mississippi","Percina maculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",246,"Percina","nigrofasciata","nigrofasciata","Blackbanded Darter","Percidae","Freshwater","Mississippi","Percina nigrofasciata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",247,"Percina","phoxocephala","phoxocephala","Slenderhead Darter","Percidae","Freshwater","Mississippi","Percina phoxocephala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",248,"Percina","sciera","sciera","Dusky Darter","Percidae","Freshwater","Mississippi","Percina sciera",6753,3510,3706,69400,"female",NA,NA,69400,1,NA,NA,NA,NA,NA,NA,4.8,NA,"SL",69400,NA,NA,NA,NA,NA,"Embarras River, Illinois (August 1967-July 1969)","840",NA,NA,2,"2008-04-02T00:00:00.000Z",NA,"2008-04-02T00:00:00.000Z",NA,NA,NA
"453",248,"Percina","sciera","sciera","Dusky Darter","Percidae","Freshwater","Mississippi","Percina sciera",6752,3510,3706,69400,"male",NA,NA,69400,1,NA,NA,NA,NA,NA,NA,5.5,NA,"SL",69400,NA,NA,NA,NA,NA,"Embarras River, Illinois (August 1967-July 1969)","840",NA,NA,2,"2008-04-02T00:00:00.000Z",NA,"2008-04-02T00:00:00.000Z",NA,NA,NA
"454",249,"Percina","shumardi","shumardi","River Darter","Percidae","Freshwater","Mississippi","Percina shumardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",250,"Percina","smithvanizi","smithvanizi","Muscadine Darter","Percidae","Freshwater","Mississippi","Percina smithvanizi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",251,"Percina","suttkusi","suttkusi","Gulf Logperch","Percidae","Freshwater","Mississippi","Percina suttkusi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",252,"Percina","tanasi","tanasi","Snail Darter","Percidae","Freshwater","Mississippi","Percina tanasi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",253,"Percina","vigil","vigil","Saddleback Darter","Percidae","Freshwater","Mississippi","Percina vigil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",254,"Sander","canadensis","canadensis","Sauger","Percidae","Freshwater","Mississippi","Sander canadensis",2028,3515,3711,796,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,"Lake Nipigon","124",NA,NA,3,"1991-10-17T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"460",255,"Sander","vitreus","vitreus","Walleye","Percidae","Freshwater","Mississippi","Sander vitreus",6928,3516,4888,76900,"mixed",3.89,4.88,76900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Big Crooked Lake, Wisconsin, (1997-2003)","840",NA,NA,2,"2008-07-04T00:00:00.000Z",NA,"2008-07-04T00:00:00.000Z",NA,NA,NA
"461",255,"Sander","vitreus","vitreus","Walleye","Percidae","Freshwater","Mississippi","Sander vitreus",3535,3516,4888,33236,"female",3,6,33236,NA,NA,NA,NA,NA,NA,NA,36,NA,"TL",33236,NA,NA,NA,NA,NA,"to be filled","124",NA,NA,2,"2001-11-21T00:00:00.000Z",NA,"2001-11-21T00:00:00.000Z",NA,NA,NA
"462",255,"Sander","vitreus","vitreus","Walleye","Percidae","Freshwater","Mississippi","Sander vitreus",3534,3516,4888,33236,"male",2,4,33236,NA,NA,NA,NA,NA,NA,NA,28,NA,"TL",33236,NA,NA,NA,NA,NA,"to be filled","124",NA,NA,2,"2001-11-21T00:00:00.000Z",NA,"2001-11-21T00:00:00.000Z",NA,NA,NA
"463",256,"Ichthyomyzon","castaneus","castaneus","Chestnut Lamprey","Petromyzontidae","Freshwater","Mississippi","Ichthyomyzon castaneus",5779,2515,2711,52559,"unsexed",NA,NA,1998,6,NA,NA,NA,NA,NA,NA,NA,NA,"TL",1998,10.1,NA,NA,NA,NA,"Manitoba","124",NA,"Age and length values are taken from a range of values for transformation from ammocoetes to adult phase (Ref. 52559).",2,"2007-06-26T00:00:00.000Z",2,"2007-07-17T00:00:00.000Z",NA,NA,NA
"464",257,"Ichthyomyzon","gagei","gagei","Southern Brook Lamprey","Petromyzontidae","Freshwater","Mississippi","Ichthyomyzon gagei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",258,"Ichthyomyzon","unicuspis","unicuspis","Silver Lamprey","Petromyzontidae","Freshwater","Mississippi","Ichthyomyzon unicuspis",5784,2519,2715,52559,"unsexed",NA,NA,52559,6,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52559,10,NA,NA,NA,NA,"to be filled","124",NA,"Age and length values are taken from a range of values for transformation from ammocoetes to adult phase.  Weigth at maturity = 1.5 g (Ref. 52559).",2,"2007-07-17T00:00:00.000Z",NA,"2007-07-17T00:00:00.000Z",NA,NA,NA
"466",259,"Lampetra","aepyptera","aepyptera","Least Brook Lamprey","Petromyzontidae","Freshwater","Mississippi","Lampetra aepyptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",260,"Lethenteron","appendix","appendix","American Brook Lamprey","Petromyzontidae","Freshwater","Mississippi","Lethenteron appendix",5785,2521,2717,52559,"unsexed",NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,15,NA,NA,NA,NA,"to be filled","124",NA,"Age and length values are taken from a range of values for transformation from ammocoetes to adult phase (Ref. 52559).",2,"2007-07-17T00:00:00.000Z",NA,"2007-07-17T00:00:00.000Z",NA,NA,NA
"468",261,"Gambusia","affinis","affinis","Western Mosquitofish","Poeciliidae","Freshwater","Mississippi","Gambusia affinis",6789,3215,3411,75157,"mixed",0,1,75157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fethiye-Akgol (1998-1999)","792",13,NA,1817,"2008-04-17T00:00:00.000Z",NA,"2008-04-17T00:00:00.000Z",NA,NA,NA
"469",261,"Gambusia","affinis","affinis","Western Mosquitofish","Poeciliidae","Freshwater","Mississippi","Gambusia affinis",6791,3215,3411,75157,"mixed",0,1,75157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ortaca (1998-1999)","792",13,NA,1817,"2008-04-17T00:00:00.000Z",NA,"2008-04-17T00:00:00.000Z",NA,NA,NA
"470",261,"Gambusia","affinis","affinis","Western Mosquitofish","Poeciliidae","Freshwater","Mississippi","Gambusia affinis",6790,3215,3411,75157,"mixed",0,1,75157,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dalaman (1998-1999)","792",13,NA,1817,"2008-04-17T00:00:00.000Z",NA,"2008-04-17T00:00:00.000Z",NA,NA,NA
"471",262,"Gambusia","holbrooki","holbrooki","Eastern Mosquitofish","Poeciliidae","Freshwater","Mississippi","Gambusia holbrooki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",263,"Heterandria","formosa","formosa","Least Killifish","Poeciliidae","Freshwater","Mississippi","Heterandria formosa",7053,3224,3420,80782,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2,"SL",80782,NA,NA,NA,NA,NA,"southeastern USA","840",NA,NA,2,"2009-04-28T00:00:00.000Z",NA,"2009-04-28T00:00:00.000Z",NA,NA,NA
"473",263,"Heterandria","formosa","formosa","Least Killifish","Poeciliidae","Freshwater","Mississippi","Heterandria formosa",7054,3224,3420,80782,"female",NA,NA,80791,0.13,NA,NA,NA,NA,NA,NA,0.8,1.4,"SL",80782,NA,NA,NA,NA,NA,"southeastern USA","840",NA,NA,2,"2009-04-28T00:00:00.000Z",2,"2009-04-29T00:00:00.000Z",NA,NA,NA
"474",264,"Poecilia","latipinna","latipinna","Sailfin Molly","Poeciliidae","Freshwater","Mississippi","Poecilia latipinna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",265,"Polyodon","spathula","spathula","Paddlefish","Polyodontidae","Freshwater","Mississippi","Polyodon spathula",438,174,188,5734,"male",NA,NA,5734,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Louisiana","840",NA,NA,3,"1993-07-02T00:00:00.000Z",1,"2000-05-19T00:00:00.000Z",NA,NA,NA
"476",265,"Polyodon","spathula","spathula","Paddlefish","Polyodontidae","Freshwater","Mississippi","Polyodon spathula",437,174,188,5734,"female",NA,NA,5734,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lower Mississippi and adjacent drainages","840",NA,NA,3,"1993-07-02T00:00:00.000Z",1,"2000-08-28T00:00:00.000Z",1,"2000-05-19T00:00:00.000Z",NA
"477",266,"Aplodinotus","grunniens","grunniens","Freshwater Drum","Sciaenidae","Freshwater","Mississippi","Aplodinotus grunniens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",267,"Microphis","brachyurus","brachyurus","Opposum River Pipefish","Syngnathidae","Freshwater","Mississippi","Microphis brachyurus",4670,2481,2675,5316,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"SL",5316,NA,NA,NA,NA,NA,"to be filled",NA,NA,"Males may be brooding at this length.",2,"2004-12-01T00:00:00.000Z",NA,"2004-12-01T00:00:00.000Z",NA,NA,NA
